time,min,max,prec
1323788400,5.2,9.9,1.5
1323874800,5.2,16.5,0.0
1323961200,4.1,12.8,0.0
1324047600,2.8,10.4,0.0
1324134000,2.0,11.9,0.0
1324220400,3.4,9.5,0.0
1324306800,4.0,11.1,0.0
1324393200,2.9,8.5,0.0
1324479600,3.9,8.0,0.0
1324566000,3.8,8.2,0.0
1324652400,2.9,8.8,0.0
1324738800,2.1,8.7,0.0
1324825200,1.5,9.1,0.0
1324911600,1.8,9.2,0.0
1324998000,3.9,9.3,0.0
1325084400,2.1,10.0,0.0
1325170800,3.9,9.7,0.0
1325257200,1.8,10.0,0.0
1325343600,2.9,9.2,0.0
1325430000,3.0,10.9,0.0
1325516400,3.8,10.4,0.0
1325602800,2.0,9.4,0.0
1325689200,1.9,9.7,0.0
1325775600,2.9,9.8,0.0
1325862000,3.1,9.1,0.0
1325948400,2.6,9.6,0.0
1326034800,2.8,9.4,0.0
1326121200,2.5,9.8,0.0
1326207600,2.1,11.1,0.0
1326294000,0.7,7.2,0.0
1326380400,0.0,11.0,0.0
1326466800,2.5,8.9,0.0
1326553200,2.3,6.5,0.0
1326639600,3.0,5.6,0.0
1326726000,2.7,7.9,0.0
1326812400,1.5,9.1,0.0
1326898800,2.5,10.2,0.0
1326985200,1.9,5.7,9.0
1327071600,2.7,3.7,15.0
1327158000,3.2,8.0,3.0
1327244400,0.6,8.2,22.5
1327330800,0.8,5.0,0.5
1327417200,-0.1,9.3,0.0
1327503600,0.5,6.4,0.0
1327590000,-1.0,8.0,0.0
1327676400,-0.1,6.1,0.0
1327762800,1.0,6.8,0.0
1327849200,1.2,6.4,0.0
1327935600,0.2,8.1,0.0
1328022000,0.1,12.4,0.0
1328108400,0.7,6.0,0.0
1328194800,-1.0,6.7,0.0
1328281200,-1.0,10.8,0.0
1328367600,2.6,9.0,0.0
1328454000,3.8,5.9,4.0
1328540400,5.0,10.0,28.5
1328626800,3.8,9.9,0.0
1328713200,0.4,8.1,0.0
1328799600,2.1,9.4,0.0
1328886000,1.1,9.1,0.0
1328972400,1.2,9.5,0.0
1329058800,1.8,9.2,0.0
1329145200,3.7,6.9,3.5
1329231600,4.9,12.7,0.0
1329318000,1.7,5.6,1.0
1329404400,1.1,8.8,2.0
1329490800,0.0,6.4,0.5
1329577200,-0.6,7.6,0.0
1329663600,0.7,10.4,0.0
1329750000,2.9,12.6,0.0
1329836400,5.8,9.8,0.0
1329922800,5.1,11.5,17.0
1330009200,8.3,15.4,0.0
1330095600,3.6,10.2,19.0
1330182000,4.0,9.2,0.0
1330268400,1.9,9.2,0.0
1330354800,0.3,6.9,0.0
1330441200,0.7,5.4,18.5
1330527600,3.3,12.4,0.0
1330614000,4.0,10.4,10.0
1330700400,3.8,11.6,0.5
1330786800,3.5,6.6,0.5
1330873200,2.5,10.1,37.0
1330959600,8.0,15.1,3.0
1331046000,11.0,15.7,0.0
1331132400,7.9,11.1,0.0
1331218800,5.3,9.7,26.5
1331305200,2.0,7.6,19.5
1331391600,4.1,11.1,0.0
1331478000,2.9,12.6,0.0
1331564400,3.4,10.7,0.0
1331650800,3.2,10.4,0.0
1331737200,3.6,13.6,0.0
1331823600,3.3,11.1,0.0
1331910000,4.6,10.3,24.0
1331996400,6.5,11.8,1.0
1332082800,6.4,12.2,0.0
1332169200,4.2,12.1,0.0
1332255600,4.9,11.6,0.0
1332342000,4.2,14.8,0.0
1332428400,7.8,12.2,11.0
1332514800,5.9,11.6,3.5
1332601200,5.1,13.8,0.0
1332687600,4.6,12.1,0.0
1332774000,4.4,14.0,0.0
1332860400,5.9,17.1,0.0
1332946800,7.0,16.3,0.0
1333033200,11.6,19.4,0.0
1333119600,8.4,18.9,8.0
1333206000,5.8,14.7,0.0
1333292400,6.6,14.9,0.0
1333378800,9.7,17.7,21.5
1333465200,8.9,15.2,0.0
1333551600,10.2,20.8,0.0
1333638000,8.0,16.0,0.5
1333724400,5.1,13.8,0.0
1333810800,5.1,13.5,0.0
1333897200,8.0,23.8,0.0
1333983600,13.1,19.2,0.0
1334070000,12.8,18.3,16.0
1334156400,11.3,23.0,0.0
1334242800,12.7,23.0,4.0
1334329200,8.8,12.8,32.0
1334415600,8.7,16.3,0.0
1334502000,8.6,16.6,0.0
1334588400,12.0,19.1,1.5
1334674800,11.2,19.9,0.0
1334761200,11.8,17.6,0.0
1334847600,11.4,16.7,0.0
1334934000,10.1,14.6,0.0
1335020400,9.3,13.1,5.5
1335106800,10.5,15.7,9.0
1335193200,14.1,24.3,1.0
1335279600,15.6,22.6,0.0
1335366000,16.5,21.3,1.0
1335452400,15.7,17.6,26.5
1335538800,15.6,23.2,0.0
1335625200,14.9,26.0,0.0
1335711600,19.0,23.3,0.0
1335798000,19.0,22.8,0.5
1335884400,16.9,20.9,37.0
1335970800,16.7,19.2,121.5
1336057200,17.1,21.9,5.0
1336143600,16.0,26.2,0.0
1336230000,16.0,26.2,1.0
1336316400,14.0,22.2,0.0
1336402800,15.8,25.0,0.0
1336489200,15.7,22.4,7.5
1336575600,14.3,23.3,3.5
1336662000,13.8,21.9,0.0
1336748400,12.8,21.0,0.0
1336834800,11.9,22.3,0.0
1336921200,14.9,24.6,0.0
1337007600,17.2,20.6,11.5
1337094000,16.8,27.2,0.0
1337180400,18.2,26.9,0.0
1337266800,15.2,23.4,4.5
1337353200,14.7,25.2,0.0
1337439600,18.6,24.8,0.0
1337526000,16.5,23.9,0.0
1337612400,13.1,16.6,33.0
1337698800,13.3,25.0,0.0
1337785200,17.6,27.1,0.0
1337871600,18.3,22.1,0.0
1337958000,17.4,25.0,0.0
1338044400,19.3,27.0,0.0
1338130800,17.6,25.0,5.5
1338217200,16.9,25.0,0.5
1338303600,16.5,24.0,0.0
1338390000,17.2,24.0,0.0
1338476400,19.3,25.9,1.5
1338562800,18.0,25.9,0.0
1338649200,17.0,24.2,0.5
1338735600,17.7,26.5,0.0
1338822000,20.5,23.5,0.0
1338908400,17.3,21.5,4.0
1338994800,17.1,24.7,0.0
1339081200,19.5,27.8,1.0
1339167600,18.0,21.8,29.5
1339254000,18.2,27.9,1.0
1339340400,17.5,23.3,1.0
1339426800,15.8,18.7,11.5
1339513200,15.2,21.0,1.0
1339599600,15.7,23.6,0.0
1339686000,16.0,24.8,0.0
1339772400,19.3,21.5,6.5
1339858800,19.7,27.8,7.0
1339945200,22.2,27.6,0.0
1340031600,22.6,27.2,72.5
1340118000,22.4,30.2,0.0
1340204400,21.5,26.5,0.0
1340290800,18.2,23.1,48.0
1340377200,20.6,24.9,0.0
1340463600,19.6,26.1,0.0
1340550000,17.1,20.0,0.0
1340636400,15.8,23.6,0.0
1340722800,15.9,25.1,0.0
1340809200,19.4,25.3,0.0
1340895600,20.9,27.2,0.0
1340982000,20.4,27.5,0.0
1341068400,19.7,24.7,7.5
1341154800,19.3,27.0,8.0
1341241200,21.7,27.7,9.0
1341327600,21.1,29.0,3.0
1341414000,24.2,29.4,0.0
1341500400,22.8,28.8,8.0
1341586800,20.8,25.1,23.0
1341673200,19.9,26.6,6.0
1341759600,20.4,28.9,0.0
1341846000,23.4,31.0,0.0
1341932400,23.5,30.9,0.0
1342018800,25.6,27.4,2.0
1342105200,24.7,31.0,11.5
1342191600,24.7,33.0,41.0
1342278000,26.9,32.7,0.0
1342364400,27.0,33.0,0.0
1342450800,27.0,34.4,0.0
1342537200,25.7,32.1,0.0
1342623600,21.9,35.1,0.0
1342710000,18.2,22.2,7.0
1342796400,17.4,21.9,4.0
1342882800,18.8,23.3,0.0
1342969200,21.0,29.0,0.0
1343055600,23.8,31.8,0.0
1343142000,25.4,33.2,0.0
1343228400,26.8,35.4,0.0
1343314800,27.1,34.2,0.0
1343401200,27.5,33.3,0.0
1343487600,27.3,33.1,0.0
1343574000,27.3,33.3,0.0
1343660400,26.5,33.9,0.0
1343746800,27.1,33.1,0.0
1343833200,27.2,34.7,0.0
1343919600,27.3,34.0,0.0
1344006000,26.1,31.8,0.0
1344092400,26.6,34.2,0.0
1344178800,25.3,29.4,15.5
1344265200,25.5,32.4,0.0
1344351600,23.4,29.6,0.0
1344438000,22.9,30.2,0.0
1344524400,23.8,31.2,0.0
1344610800,27.2,31.6,0.0
1344697200,25.2,30.9,0.5
1344783600,26.3,34.5,0.0
1344870000,26.4,30.6,1.0
1344956400,25.9,33.4,0.0
1345042800,27.5,34.5,0.0
1345129200,27.5,35.7,0.0
1345215600,25.5,30.8,8.0
1345302000,26.4,33.1,0.0
1345388400,25.0,33.0,0.0
1345474800,26.5,34.0,0.0
1345561200,27.0,33.5,0.0
1345647600,26.8,34.2,0.0
1345734000,27.0,35.2,0.0
1345820400,27.0,34.4,0.0
1345906800,26.8,34.8,0.0
1345993200,27.0,35.0,0.0
1346079600,27.3,33.8,0.0
1346166000,26.7,32.5,0.0
1346252400,26.9,35.6,0.0
1346338800,27.6,33.8,0.0
1346425200,24.3,31.4,22.5
1346511600,23.7,28.6,17.5
1346598000,24.2,30.6,0.5
1346684400,24.1,31.4,4.5
1346770800,24.6,33.2,0.0
1346857200,23.7,32.9,2.0
1346943600,23.8,31.4,0.0
1347030000,25.8,32.5,0.0
1347116400,26.2,32.8,0.0
1347202800,26.3,33.1,0.0
1347289200,25.6,33.5,0.0
1347375600,24.4,32.9,0.0
1347462000,25.3,33.8,0.0
1347548400,26.4,32.1,0.0
1347634800,26.2,32.3,0.0
1347721200,26.1,31.7,3.5
1347807600,25.1,30.7,8.5
1347894000,24.8,31.8,5.5
1347980400,23.6,29.1,36.0
1348066800,24.8,31.0,0.0
1348153200,23.1,26.9,16.0
1348239600,20.0,25.2,10.5
1348326000,18.5,22.5,45.5
1348412400,19.0,28.1,21.5
1348498800,18.0,22.4,7.5
1348585200,18.7,25.5,0.0
1348671600,18.4,24.8,0.0
1348758000,19.6,25.1,0.0
1348844400,21.8,28.1,0.0
1348930800,22.3,29.5,13.0
1349017200,24.7,31.0,0.0
1349103600,21.8,26.5,0.0
1349190000,18.4,22.7,13.0
1349276400,18.3,27.3,30.0
1349362800,20.1,28.1,0.0
1349449200,20.7,27.9,8.0
1349535600,17.1,20.9,13.5
1349622000,17.7,23.1,0.0
1349708400,16.6,22.6,0.0
1349794800,15.6,23.0,0.5
1349881200,17.6,25.0,0.0
1349967600,16.9,24.7,0.0
1350054000,17.3,24.6,0.0
1350140400,16.2,19.5,0.0
1350226800,16.9,25.7,0.0
1350313200,15.9,22.5,0.0
1350399600,14.7,23.4,19.5
1350486000,13.9,20.6,21.5
1350572400,12.5,20.1,13.5
1350658800,13.9,21.5,0.0
1350745200,13.6,25.5,0.0
1350831600,15.4,23.3,0.0
1350918000,15.1,25.2,6.0
1351004400,14.1,20.8,0.0
1351090800,14.1,19.3,0.0
1351177200,13.4,22.5,0.0
1351263600,15.9,20.8,0.0
1351350000,14.4,16.4,20.5
1351436400,14.4,22.7,8.5
1351522800,11.8,17.9,0.0
1351609200,12.0,18.7,0.0
1351695600,10.6,21.5,0.0
1351782000,12.4,19.1,0.0
1351868400,11.6,18.0,0.0
1351954800,11.6,19.2,0.0
1352041200,10.7,16.0,0.0
1352127600,12.6,16.1,41.0
1352214000,12.9,20.3,0.0
1352300400,10.4,20.5,0.0
1352386800,14.4,20.6,0.0
1352473200,12.9,20.1,0.0
1352559600,11.5,15.1,14.0
1352646000,12.1,19.0,3.0
1352732400,12.3,18.0,0.0
1352818800,10.1,19.2,0.0
1352905200,8.0,16.3,0.0
1352991600,9.1,17.2,0.0
1353078000,10.1,17.2,60.5
1353164400,9.8,17.1,0.0
1353250800,6.6,9.9,0.0
1353337200,5.7,17.9,0.0
1353423600,8.9,15.0,0.0
1353510000,7.9,14.3,0.0
1353596400,7.9,13.3,5.0
1353682800,8.3,12.8,0.5
1353769200,6.1,12.4,0.0
1353855600,6.6,13.2,26.0
1353942000,7.2,13.7,0.0
1354028400,5.7,8.5,0.5
1354114800,4.4,16.0,3.5
1354201200,9.4,12.4,0.0
1354287600,5.1,10.4,0.0
1354374000,3.3,8.6,2.5
1354460400,3.4,9.2,1.0
1354546800,7.8,13.5,1.5
1354633200,4.7,13.7,0.0
1354719600,7.6,18.4,0.0
1354806000,5.6,12.8,0.0
1354892400,4.2,17.0,0.0
1354978800,2.8,10.8,0.0
1355065200,1.2,10.4,0.0
1355151600,1.5,12.0,0.0
1355238000,4.0,11.2,0.0
1355324400,2.7,11.9,0.0
1355410800,2.7,12.0,0.0
1355497200,5.5,9.1,2.0
1355583600,5.8,18.2,0.5
1355670000,6.2,9.5,1.5
1355756400,7.2,15.6,0.0
1355842800,4.0,9.0,0.0
1355929200,3.0,10.3,0.0
1356015600,2.3,9.8,0.0
1356102000,3.3,11.4,16.5
1356188400,4.3,10.0,0.0
1356274800,3.2,8.3,0.0
1356361200,0.1,9.7,0.0
1356447600,1.3,7.5,0.0
1356534000,0.8,7.4,0.0
1356620400,0.5,7.4,2.5
1356706800,3.6,11.5,1.0
1356793200,6.0,8.7,40.0
1356879600,4.6,11.3,0.0
1356966000,3.0,9.6,0.0
1357052400,4.2,14.4,0.0
1357138800,1.8,9.9,0.0
1357225200,1.0,6.9,0.0
1357311600,0.2,4.8,0.0
1357398000,-1.4,10.3,0.0
1357484400,2.1,8.9,0.0
1357570800,2.6,11.4,0.0
1357657200,4.4,9.4,0.0
1357743600,2.9,9.1,0.0
1357830000,2.6,8.9,0.0
1357916400,1.2,8.8,0.0
1358002800,1.1,13.5,0.0
1358089200,0.7,10.0,64.0
1358175600,0.8,7.2,0.0
1358262000,1.8,6.0,0.0
1358348400,-0.2,8.3,0.0
1358434800,0.3,6.2,0.0
1358521200,-0.3,9.8,0.0
1358607600,1.8,10.4,0.0
1358694000,2.7,9.4,0.0
1358780400,3.5,9.3,3.0
1358866800,3.9,9.5,0.5
1358953200,2.5,9.8,2.5
1359039600,2.8,13.4,0.0
1359126000,0.9,7.4,0.0
1359212400,0.8,9.4,0.0
1359298800,1.4,10.5,0.0
1359385200,2.1,12.4,0.0
1359471600,3.9,13.6,0.0
1359558000,2.1,9.6,0.0
1359644400,2.3,12.6,0.0
1359730800,12.0,20.9,0.0
1359817200,6.7,13.2,0.0
1359903600,6.3,14.8,0.0
1359990000,6.1,12.4,0.0
1360076400,1.6,9.0,16.0
1360162800,3.2,12.7,0.0
1360249200,1.9,7.1,0.0
1360335600,1.4,8.4,0.0
1360422000,1.3,10.4,0.0
1360508400,2.2,9.3,0.0
1360594800,0.9,6.9,0.0
1360681200,1.1,12.3,8.5
1360767600,5.0,9.9,0.0
1360854000,3.5,8.3,3.0
1360940400,0.4,6.0,0.0
1361026800,0.3,8.0,0.0
1361113200,1.8,8.9,0.0
1361199600,2.7,8.9,0.5
1361286000,1.6,8.9,0.0
1361372400,0.9,9.0,0.0
1361458800,1.3,8.7,0.0
1361545200,3.2,10.1,0.0
1361631600,0.1,8.1,0.0
1361718000,-0.5,8.5,0.0
1361804400,1.3,9.0,0.0
1361890800,2.6,9.1,2.0
1361977200,4.1,15.7,0.0
1362063600,7.9,17.6,16.5
1362150000,4.8,12.0,0.0
1362236400,3.7,9.7,0.0
1362322800,4.2,9.4,0.5
1362409200,3.2,13.7,0.0
