time,temp,prec
1202540400,3.7,0.0
1202544000,2.5,0.0
1202547600,2.3,0.0
1202551200,2.1,0.5
1202554800,1.6,3.5
1202558400,0.6,3.5
1202562000,1.2,2.5
1202565600,1.6,1.5
1202569200,2.2,0.0
1202572800,2.5,0.0
1202576400,2.9,0.0
1202580000,3.2,0.0
1202583600,3.5,0.0
1202587200,4.4,0.0
1202590800,4.6,0.0
1202594400,4.6,0.0
1202598000,5.0,0.0
1202601600,4.9,0.0
1202605200,6.4,0.0
1202608800,8.0,0.0
1202612400,8.3,0.0
1202616000,9.3,0.0
1202619600,10.3,0.0
1202623200,10.2,0.0
1202626800,10.3,0.0
1202630400,9.6,0.0
1202634000,8.8,0.0
1202637600,8.1,0.0
1202641200,7.0,0.0
1202644800,6.6,0.0
1202648400,5.9,0.0
1202652000,5.5,0.0
1202655600,5.3,0.0
1202659200,5.2,0.0
1202662800,4.7,0.0
1202666400,4.4,0.0
1202670000,3.8,0.0
1202673600,3.3,0.0
1202677200,2.7,0.0
1202680800,3.0,0.0
1202684400,3.5,0.0
1202688000,3.8,0.0
1202691600,5.2,0.0
1202695200,7.1,0.0
1202698800,8.5,0.0
1202702400,9.1,0.0
1202706000,9.3,0.0
1202709600,10.2,0.0
1202713200,10.0,0.0
1202716800,9.9,0.0
1202720400,9.3,0.0
1202724000,9.3,0.0
1202727600,9.0,0.0
1202731200,8.8,0.0
1202734800,7.8,0.0
1202738400,7.5,0.0
1202742000,7.3,0.0
1202745600,7.1,0.0
1202749200,6.6,0.0
1202752800,5.7,0.0
1202756400,5.9,0.0
1202760000,5.4,0.0
1202763600,6.0,0.0
1202767200,6.0,0.0
1202770800,6.4,0.0
1202774400,6.8,0.0
1202778000,6.6,0.0
1202781600,6.3,0.0
1202785200,6.5,0.5
1202788800,6.2,0.5
1202792400,5.8,2.0
1202796000,5.7,1.5
1202799600,5.7,1.5
1202803200,5.9,0.5
1202806800,5.8,0.0
1202810400,6.3,0.0
1202814000,6.2,0.0
1202817600,6.2,0.0
1202821200,6.7,0.0
1202824800,5.5,0.0
1202828400,4.6,0.0
1202832000,3.6,0.0
1202835600,3.0,0.0
1202839200,2.8,0.0
1202842800,2.1,0.0
1202846400,1.4,0.0
1202850000,1.1,0.0
1202853600,1.2,0.0
1202857200,1.4,0.0
1202860800,2.6,0.0
1202864400,3.5,0.0
1202868000,4.5,0.0
1202871600,4.4,0.0
1202875200,5.4,0.0
1202878800,5.5,0.0
1202882400,4.9,0.0
1202886000,4.6,0.0
1202889600,3.8,0.0
1202893200,3.0,0.0
1202896800,2.8,0.0
1202900400,2.8,0.0
1202904000,2.7,0.0
1202907600,2.2,0.0
1202911200,3.0,0.0
1202914800,2.6,0.0
1202918400,2.1,0.0
1202922000,0.8,0.0
1202925600,1.9,0.0
1202929200,1.8,0.0
1202932800,0.3,0.0
1202936400,1.7,0.0
1202940000,1.6,0.0
1202943600,3.3,0.0
1202947200,4.5,0.0
1202950800,6.3,0.0
1202954400,7.5,0.0
1202958000,8.6,0.0
1202961600,8.8,0.0
1202965200,9.5,0.0
1202968800,8.5,0.0
1202972400,9.1,0.0
1202976000,8.4,0.0
1202979600,7.1,0.0
1202983200,6.2,0.0
1202986800,5.6,0.0
1202990400,5.0,0.0
1202994000,4.6,0.0
1202997600,4.4,0.0
1203001200,4.3,0.0
1203004800,3.9,0.0
1203008400,3.1,0.0
1203012000,3.1,0.0
1203015600,2.8,0.0
1203019200,2.4,0.0
1203022800,2.4,0.0
1203026400,2.9,0.0
1203030000,3.6,0.0
1203033600,4.5,0.0
1203037200,6.1,0.0
1203040800,6.9,0.0
1203044400,7.7,0.0
1203048000,8.3,0.0
1203051600,8.5,0.0
1203055200,8.7,0.0
1203058800,8.6,0.0
1203062400,8.4,0.0
1203066000,7.9,0.0
1203069600,7.7,0.0
1203073200,6.1,0.0
1203076800,7.2,0.0
1203080400,5.8,0.0
1203084000,5.0,0.0
1203087600,4.6,0.0
1203091200,4.2,0.0
1203094800,3.6,0.0
1203098400,3.3,0.0
1203102000,3.0,0.0
1203105600,2.9,0.0
1203109200,2.9,0.0
1203112800,3.0,0.0
1203116400,4.1,0.0
1203120000,4.8,0.0
1203123600,5.8,0.0
1203127200,6.5,0.0
1203130800,7.4,0.0
1203134400,8.1,0.0
1203138000,7.7,0.0
1203141600,7.6,0.0
1203145200,7.2,0.0
1203148800,6.5,0.0
1203152400,6.6,0.0
1203156000,6.7,0.0
1203159600,6.2,0.0
1203163200,5.3,0.0
1203166800,4.4,0.0
1203170400,4.1,0.0
1203174000,3.5,0.0
1203177600,2.8,0.0
1203181200,2.2,0.0
1203184800,1.8,0.0
1203188400,1.6,0.0
1203192000,1.3,0.0
1203195600,1.3,0.0
1203199200,1.4,0.0
1203202800,1.9,0.0
1203206400,3.6,0.0
1203210000,4.8,0.0
1203213600,6.2,0.0
1203217200,5.4,0.0
1203220800,5.8,0.0
1203224400,6.2,0.0
1203228000,6.0,0.0
1203231600,6.2,0.0
1203235200,5.5,0.0
1203238800,4.4,0.0
1203242400,3.8,0.0
1203246000,3.3,0.0
1203249600,2.9,0.0
1203253200,2.1,0.0
1203256800,1.8,0.0
1203260400,1.8,0.0
1203264000,1.9,0.0
1203267600,1.6,0.0
1203271200,1.6,0.0
1203274800,1.5,0.0
1203278400,1.3,0.0
1203282000,1.9,0.0
1203285600,2.7,0.0
1203289200,4.0,0.0
1203292800,4.9,0.0
1203296400,6.1,0.0
1203300000,7.2,0.0
1203303600,7.7,0.0
1203307200,8.4,0.0
1203310800,8.8,0.0
1203314400,9.5,0.0
1203318000,9.2,0.0
1203321600,8.8,0.0
1203325200,7.5,0.0
1203328800,6.8,0.0
1203332400,6.0,0.0
1203336000,5.3,0.0
1203339600,4.8,0.0
1203343200,4.6,0.0
1203346800,4.2,0.0
1203350400,3.7,0.0
1203354000,3.9,0.0
1203357600,3.4,0.0
1203361200,2.5,0.0
1203364800,2.4,0.0
1203368400,2.2,0.0
1203372000,1.7,0.0
1203375600,2.8,0.0
1203379200,3.6,0.0
1203382800,4.8,0.0
1203386400,6.3,0.0
1203390000,6.9,0.0
1203393600,7.9,0.0
1203397200,7.7,0.0
1203400800,8.3,0.0
1203404400,8.5,0.0
1203408000,8.3,0.0
1203411600,8.2,0.0
1203415200,8.1,0.0
1203418800,7.0,0.0
1203422400,6.7,0.0
1203426000,4.9,0.0
1203429600,4.7,0.0
1203433200,5.3,0.0
1203436800,4.9,0.0
1203440400,3.9,0.0
1203444000,3.1,0.0
1203447600,3.2,0.0
1203451200,3.0,0.0
1203454800,2.9,0.0
1203458400,2.5,0.0
1203462000,4.1,0.0
1203465600,4.8,0.0
1203469200,7.0,0.0
1203472800,8.5,0.0
1203476400,9.8,0.0
1203480000,10.5,0.0
1203483600,10.4,0.0
1203487200,11.1,0.0
1203490800,10.2,0.0
1203494400,10.2,0.0
1203498000,9.8,0.0
1203501600,9.7,0.0
1203505200,9.6,0.0
1203508800,8.5,0.0
1203512400,8.6,0.0
1203516000,7.9,0.0
1203519600,7.3,0.0
1203523200,6.6,0.0
1203526800,6.0,0.0
1203530400,5.2,0.0
1203534000,5.2,0.0
1203537600,5.1,0.0
1203541200,5.2,0.0
1203544800,4.3,0.0
1203548400,5.9,0.0
1203552000,6.9,0.0
1203555600,8.3,0.0
1203559200,9.7,0.0
1203562800,10.5,0.0
1203566400,12.2,0.0
1203570000,12.2,0.0
1203573600,12.4,0.0
1203577200,12.0,0.0
1203580800,11.5,0.0
1203584400,10.8,0.0
1203588000,10.4,0.0
1203591600,9.4,0.0
1203595200,10.0,0.0
1203598800,9.3,0.0
1203602400,8.7,0.0
1203606000,8.1,0.0
1203609600,7.2,0.0
1203613200,6.4,0.0
1203616800,5.5,0.0
1203620400,4.8,0.0
1203624000,4.4,0.0
1203627600,4.7,0.0
1203631200,4.4,0.0
1203634800,5.6,0.0
1203638400,6.5,0.0
1203642000,7.7,0.0
1203645600,9.8,0.0
1203649200,11.8,0.0
1203652800,12.7,0.0
1203656400,13.4,0.0
1203660000,13.9,0.0
1203663600,13.3,0.0
1203667200,13.1,0.0
1203670800,12.8,0.0
1203674400,12.6,0.0
1203678000,11.8,0.0
1203681600,12.4,0.0
1203685200,11.8,0.0
1203688800,11.5,0.0
1203692400,9.6,0.0
1203696000,8.5,0.0
1203699600,8.4,0.0
1203703200,7.9,0.0
1203706800,7.1,0.0
1203710400,7.0,0.0
1203714000,6.3,0.0
1203717600,5.5,0.0
1203721200,6.1,0.0
1203724800,8.0,0.0
1203728400,10.4,0.0
1203732000,12.2,0.0
1203735600,13.9,0.0
1203739200,16.1,0.0
1203742800,15.2,0.0
1203746400,6.8,0.0
1203750000,8.0,0.0
1203753600,6.5,0.0
1203757200,5.7,0.0
1203760800,4.8,0.0
1203764400,3.3,0.0
1203768000,2.6,0.0
1203771600,2.0,0.0
1203775200,1.3,0.0
1203778800,0.9,0.0
1203782400,1.3,0.0
1203786000,1.0,0.0
1203789600,1.5,0.0
1203793200,1.3,0.0
1203796800,1.0,0.0
1203800400,1.3,0.0
1203804000,1.6,0.0
1203807600,2.8,0.0
1203811200,3.9,0.0
1203814800,4.8,0.0
1203818400,6.0,0.0
1203822000,6.4,0.0
1203825600,7.4,0.0
1203829200,7.6,0.0
1203832800,6.7,0.0
1203836400,6.4,0.0
1203840000,5.5,0.0
1203843600,4.4,0.0
1203847200,3.8,0.0
1203850800,3.3,0.0
1203854400,3.0,0.0
1203858000,2.6,0.0
1203861600,2.4,0.0
1203865200,2.2,0.0
1203868800,2.0,0.0
1203872400,1.9,0.0
1203876000,1.8,0.0
1203879600,1.5,0.0
1203883200,1.7,0.0
1203886800,1.1,0.0
1203890400,1.7,0.0
1203894000,3.1,0.0
1203897600,4.3,0.0
1203901200,5.3,0.0
1203904800,5.6,0.0
1203908400,5.9,0.0
1203912000,6.7,0.0
1203915600,7.2,0.0
1203919200,7.4,0.0
1203922800,7.3,0.0
1203926400,7.2,0.0
1203930000,6.9,0.0
1203933600,6.9,0.0
1203937200,6.0,0.0
1203940800,6.0,0.0
1203944400,5.7,0.0
1203948000,6.3,0.0
1203951600,6.5,0.0
1203955200,6.6,0.0
1203958800,7.3,0.0
1203962400,3.8,0.0
1203966000,3.9,0.0
1203969600,4.1,0.0
1203973200,3.4,0.0
1203976800,3.1,0.0
1203980400,3.3,0.0
1203984000,4.7,0.0
1203987600,6.1,0.0
1203991200,11.0,0.0
1203994800,12.9,0.0
1203998400,13.6,0.0
1204002000,14.0,0.0
1204005600,13.6,0.0
1204009200,13.4,0.0
1204012800,13.0,0.0
1204016400,12.4,0.0
1204020000,11.7,0.0
1204023600,11.4,0.0
1204027200,12.1,0.0
1204030800,11.6,0.0
1204034400,6.0,8.5
1204038000,6.6,2.0
1204041600,7.2,0.5
1204045200,7.6,0.0
1204048800,7.3,0.0
1204052400,7.0,0.0
1204056000,6.0,0.0
1204059600,5.2,0.0
1204063200,4.9,0.0
1204066800,5.4,0.0
1204070400,6.4,0.0
1204074000,6.9,0.0
1204077600,7.8,0.0
1204081200,8.1,0.0
1204084800,8.5,0.0
1204088400,8.7,0.0
1204092000,8.5,0.0
1204095600,8.0,0.0
1204099200,7.8,0.0
1204102800,6.9,0.0
1204106400,6.1,0.0
1204110000,4.8,0.0
1204113600,3.7,0.0
1204117200,3.5,0.0
1204120800,3.3,0.0
1204124400,3.4,0.0
1204128000,3.4,0.0
1204131600,3.2,0.0
1204135200,3.3,0.0
1204138800,3.1,0.0
1204142400,3.1,0.0
1204146000,3.2,0.0
1204149600,3.6,0.0
1204153200,4.8,0.0
1204156800,6.1,0.0
1204160400,7.2,0.0
1204164000,8.9,0.0
1204167600,9.7,0.0
1204171200,10.6,0.0
1204174800,10.8,0.0
1204178400,11.2,0.0
1204182000,10.2,0.0
1204185600,9.1,0.0
1204189200,8.1,0.0
1204192800,7.5,0.0
1204196400,6.9,0.0
1204200000,6.5,0.0
1204203600,6.1,0.0
1204207200,5.6,0.0
1204210800,5.5,0.0
1204214400,5.5,0.0
1204218000,5.3,0.0
1204221600,4.8,0.0
1204225200,4.4,0.0
1204228800,3.4,0.0
1204232400,3.0,0.0
1204236000,3.4,0.0
1204239600,4.7,0.0
1204243200,6.4,0.0
1204246800,7.6,0.0
1204250400,9.3,0.0
1204254000,10.4,0.0
1204257600,11.3,0.0
1204261200,11.4,0.0
1204264800,10.3,0.0
1204268400,11.3,0.0
1204272000,10.3,0.0
1204275600,10.5,0.0
1204279200,9.8,0.0
1204282800,9.0,0.0
1204286400,10.1,0.0
1204290000,8.5,0.0
1204293600,8.7,0.0
1204297200,8.0,0.0
1204300800,7.7,0.0
1204304400,5.8,0.0
1204308000,6.5,0.0
1204311600,7.8,0.0
1204315200,6.9,0.0
1204318800,5.3,0.0
1204322400,7.2,0.0
1204326000,8.0,0.0
1204329600,10.2,0.0
1204333200,11.5,0.0
1204336800,12.6,0.0
1204340400,13.7,0.0
1204344000,11.4,0.0
1204347600,12.2,0.0
1204351200,11.9,0.0
1204354800,11.3,0.0
1204358400,10.4,0.0
1204362000,9.0,0.0
1204365600,7.9,0.0
1204369200,7.7,0.0
1204372800,7.5,0.0
1204376400,7.0,0.0
1204380000,6.4,0.0
1204383600,6.4,0.0
1204387200,6.6,0.0
1204390800,6.0,0.0
1204394400,5.2,0.0
1204398000,5.3,0.0
1204401600,5.2,0.0
1204405200,5.1,0.0
1204408800,5.4,0.0
1204412400,6.8,0.0
1204416000,7.4,0.0
1204419600,9.3,0.0
1204423200,9.9,0.0
1204426800,10.4,0.0
1204430400,10.4,0.0
1204434000,10.9,0.0
1204437600,11.0,0.0
1204441200,10.7,0.0
1204444800,10.8,0.0
1204448400,10.7,0.0
1204452000,10.4,0.0
1204455600,10.1,0.0
1204459200,9.9,0.0
1204462800,9.9,0.0
1204466400,9.6,0.0
1204470000,9.6,0.0
1204473600,8.3,0.0
1204477200,6.8,0.0
1204480800,6.4,0.0
1204484400,5.5,0.0
1204488000,5.7,0.0
1204491600,5.6,0.0
1204495200,6.1,0.0
1204498800,6.6,0.0
1204502400,7.4,0.0
1204506000,8.8,0.0
1204509600,10.5,0.0
1204513200,11.2,0.0
1204516800,12.5,0.0
1204520400,13.2,0.0
1204524000,13.7,0.0
1204527600,13.9,0.0
1204531200,13.8,0.0
1204534800,11.3,0.0
1204538400,10.9,0.0
1204542000,9.3,0.0
1204545600,9.2,0.0
1204549200,9.4,0.0
1204552800,8.9,0.0
1204556400,8.3,0.0
1204560000,8.0,0.0
1204563600,7.6,0.0
1204567200,6.9,0.0
1204570800,6.6,0.0
1204574400,6.2,0.0
1204578000,6.2,0.0
1204581600,6.2,0.0
1204585200,6.4,0.0
1204588800,7.3,0.0
1204592400,7.8,0.0
1204596000,9.1,0.0
1204599600,9.9,0.0
1204603200,10.5,0.0
1204606800,10.9,0.0
1204610400,11.2,0.0
1204614000,10.8,0.0
1204617600,10.6,0.0
1204621200,9.7,0.0
1204624800,8.0,0.0
1204628400,5.9,0.5
1204632000,7.1,0.0
1204635600,6.8,0.0
1204639200,6.0,0.0
1204642800,5.9,0.0
1204646400,5.7,0.0
1204650000,5.5,0.0
1204653600,5.1,0.0
1204657200,5.2,0.0
1204660800,4.9,0.0
1204664400,4.8,0.0
1204668000,4.9,0.0
1204671600,5.2,0.0
1204675200,5.4,0.0
1204678800,5.7,0.0
1204682400,6.9,0.0
1204686000,8.9,0.0
1204689600,9.4,0.0
1204693200,9.9,0.0
1204696800,9.7,0.0
1204700400,9.5,0.0
1204704000,8.6,0.0
1204707600,7.7,0.0
1204711200,7.0,0.0
1204714800,5.8,0.0
1204718400,5.2,0.0
1204722000,4.8,0.0
1204725600,4.5,0.0
1204729200,3.7,0.0
1204732800,3.7,0.0
1204736400,3.1,0.0
1204740000,3.5,0.0
1204743600,3.2,0.0
1204747200,3.4,0.0
1204750800,3.5,0.0
1204754400,4.2,0.0
1204758000,5.1,0.0
1204761600,6.4,0.0
1204765200,8.0,0.0
1204768800,9.1,0.0
1204772400,9.5,0.0
1204776000,10.3,0.0
1204779600,10.2,0.0
1204783200,11.2,0.0
1204786800,10.4,0.0
1204790400,10.1,0.0
1204794000,9.6,0.0
1204797600,9.2,0.0
1204801200,8.7,0.0
1204804800,8.5,0.0
1204808400,8.8,0.0
1204812000,9.0,0.0
1204815600,9.1,0.0
1204819200,7.7,0.0
1204822800,7.3,0.0
1204826400,5.8,0.0
1204830000,5.1,0.0
1204833600,5.1,0.0
1204837200,4.9,0.0
1204840800,5.3,0.0
1204844400,5.9,0.0
1204848000,7.6,0.0
1204851600,8.9,0.0
1204855200,9.7,0.0
1204858800,10.6,0.0
1204862400,11.4,0.0
1204866000,12.3,0.0
1204869600,12.4,0.0
1204873200,11.2,0.0
1204876800,8.5,0.0
1204880400,8.4,0.0
1204884000,5.8,4.0
1204887600,6.2,0.0
1204891200,6.7,0.0
1204894800,6.7,0.0
1204898400,6.8,0.0
1204902000,6.3,0.0
1204905600,6.0,0.0
1204909200,5.7,0.0
1204912800,5.2,0.0
1204916400,4.8,0.0
1204920000,4.1,0.0
1204923600,4.2,0.0
1204927200,3.5,0.0
1204930800,6.1,0.0
1204934400,7.7,0.0
1204938000,9.6,0.0
1204941600,11.3,0.0
1204945200,11.6,0.0
1204948800,12.5,0.0
1204952400,12.8,0.0
1204956000,11.8,0.0
1204959600,11.9,0.0
1204963200,12.0,0.0
1204966800,11.3,0.0
1204970400,10.8,0.0
1204974000,10.6,0.0
1204977600,10.5,0.0
1204981200,8.7,0.0
1204984800,7.9,0.0
1204988400,6.9,0.0
1204992000,7.2,0.0
1204995600,6.7,0.0
1204999200,6.3,0.0
1205002800,5.8,0.0
1205006400,5.2,0.0
1205010000,4.4,0.0
1205013600,5.2,0.0
1205017200,5.7,0.0
1205020800,7.2,0.0
1205024400,8.8,0.0
1205028000,11.0,0.0
1205031600,12.5,0.0
1205035200,14.3,0.0
1205038800,14.7,0.0
1205042400,14.9,0.0
1205046000,15.0,0.0
1205049600,15.2,0.0
1205053200,14.6,0.0
1205056800,13.5,0.0
1205060400,12.5,0.0
1205064000,12.2,0.0
1205067600,12.1,0.0
1205071200,12.1,0.0
1205074800,11.6,0.0
1205078400,10.6,0.0
1205082000,9.3,0.0
1205085600,9.7,0.0
1205089200,9.4,0.0
1205092800,9.3,0.0
1205096400,8.6,0.0
1205100000,7.9,0.0
1205103600,6.4,0.0
1205107200,5.9,1.5
1205110800,6.4,2.0
1205114400,7.6,0.5
1205118000,8.7,0.0
1205121600,9.5,0.0
1205125200,9.7,0.0
1205128800,10.8,0.0
1205132400,10.5,0.0
1205136000,10.8,0.0
1205139600,10.6,0.0
1205143200,10.2,0.0
1205146800,10.0,0.0
1205150400,8.9,0.0
1205154000,8.7,0.0
1205157600,9.6,0.0
1205161200,7.8,0.0
1205164800,7.3,0.0
1205168400,7.3,0.0
1205172000,7.9,0.0
1205175600,7.1,0.0
1205179200,6.7,0.0
1205182800,6.9,0.0
1205186400,8.0,0.0
1205190000,10.0,0.0
1205193600,11.7,0.0
1205197200,13.1,0.0
1205200800,14.7,0.0
1205204400,15.7,0.0
1205208000,16.5,0.0
1205211600,17.1,0.0
1205215200,17.1,0.0
1205218800,17.3,0.0
1205222400,17.2,0.0
1205226000,16.2,0.0
1205229600,15.0,0.0
1205233200,14.4,0.0
1205236800,14.6,0.0
1205240400,13.9,0.0
1205244000,13.6,0.0
1205247600,13.2,0.0
1205251200,12.7,0.0
1205254800,12.2,0.0
1205258400,11.3,0.0
1205262000,11.0,0.0
1205265600,10.0,0.0
1205269200,9.2,0.0
1205272800,8.7,0.0
1205276400,8.9,0.0
1205280000,10.1,0.0
1205283600,10.8,0.0
1205287200,11.8,0.0
1205290800,11.6,0.0
1205294400,11.8,0.0
1205298000,11.1,0.0
1205301600,10.6,0.0
1205305200,9.8,0.0
1205308800,9.2,0.0
1205312400,8.6,0.0
1205316000,7.7,0.0
1205319600,7.6,0.0
1205323200,7.2,0.0
1205326800,7.0,0.0
1205330400,7.1,0.0
1205334000,6.9,0.0
1205337600,6.9,0.0
1205341200,7.0,0.0
1205344800,7.1,0.0
1205348400,6.6,0.0
1205352000,6.5,0.0
1205355600,6.0,0.0
1205359200,6.3,0.0
1205362800,7.4,0.0
1205366400,8.9,0.0
1205370000,9.3,0.0
1205373600,11.5,0.0
1205377200,11.7,0.0
1205380800,13.6,0.0
1205384400,13.8,0.0
1205388000,13.4,0.0
1205391600,13.7,0.0
1205395200,13.0,0.0
1205398800,12.7,0.0
1205402400,12.2,0.0
1205406000,12.3,0.0
1205409600,11.9,0.0
1205413200,12.1,0.0
1205416800,11.1,0.0
1205420400,11.5,0.0
1205424000,11.9,0.0
1205427600,11.8,0.0
1205431200,10.7,0.0
1205434800,11.4,0.0
1205438400,10.4,0.0
1205442000,11.7,0.0
1205445600,11.5,0.0
1205449200,10.4,0.0
1205452800,10.0,1.5
1205456400,10.4,0.5
1205460000,11.1,0.5
1205463600,11.8,0.0
1205467200,14.5,0.0
1205470800,16.0,0.0
1205474400,16.8,0.0
1205478000,16.1,0.5
1205481600,15.6,0.0
1205485200,14.8,6.5
1205488800,14.6,5.5
1205492400,15.2,8.0
1205496000,15.3,5.0
1205499600,15.4,3.5
1205503200,15.5,0.5
1205506800,15.5,2.5
1205510400,15.6,3.0
1205514000,14.0,0.0
1205517600,13.0,0.0
1205521200,13.0,0.0
1205524800,13.5,0.0
1205528400,13.3,0.0
1205532000,13.0,0.0
1205535600,14.1,0.0
1205539200,14.6,0.0
1205542800,16.4,0.0
1205546400,16.8,0.0
1205550000,17.5,0.0
1205553600,18.9,0.0
1205557200,18.2,0.0
1205560800,16.5,0.0
1205564400,16.4,0.0
1205568000,15.2,0.0
1205571600,13.9,0.0
1205575200,13.5,0.0
1205578800,13.2,0.0
1205582400,13.1,0.0
1205586000,12.9,0.0
1205589600,12.7,0.0
1205593200,12.5,0.0
1205596800,11.9,0.0
1205600400,11.8,0.0
1205604000,11.8,0.0
1205607600,11.3,0.0
1205611200,11.3,0.0
1205614800,11.1,0.0
1205618400,11.3,0.0
1205622000,12.0,0.0
1205625600,13.1,0.0
1205629200,14.2,0.0
1205632800,15.5,0.0
1205636400,16.7,0.0
1205640000,17.6,0.0
1205643600,18.4,0.0
1205647200,17.9,0.0
1205650800,17.7,0.0
1205654400,16.8,0.0
1205658000,17.0,0.0
1205661600,16.6,0.0
1205665200,15.3,0.0
1205668800,15.2,0.0
1205672400,14.4,0.0
1205676000,14.0,0.0
1205679600,14.1,0.0
1205683200,13.8,0.0
1205686800,13.8,0.0
1205690400,12.9,0.0
1205694000,12.5,0.0
1205697600,12.3,0.0
1205701200,11.7,0.0
1205704800,11.9,0.0
1205708400,12.4,0.0
1205712000,12.8,0.0
1205715600,13.7,0.0
1205719200,14.7,0.0
1205722800,14.8,0.0
1205726400,14.8,0.0
1205730000,14.8,0.0
1205733600,14.6,0.0
1205737200,14.2,0.0
1205740800,13.5,0.0
1205744400,12.9,0.0
1205748000,12.7,0.0
1205751600,12.4,0.0
1205755200,12.1,0.0
1205758800,12.0,0.0
1205762400,11.6,0.0
1205766000,11.5,0.0
1205769600,11.2,0.0
1205773200,10.7,0.0
1205776800,10.7,0.0
1205780400,10.6,0.0
1205784000,10.8,0.0
1205787600,10.6,0.0
1205791200,10.4,0.0
1205794800,10.7,0.0
1205798400,12.1,0.0
1205802000,13.4,0.0
1205805600,13.9,0.0
1205809200,15.0,0.0
1205812800,14.9,0.0
1205816400,15.5,0.0
1205820000,15.2,0.0
1205823600,16.0,0.0
1205827200,14.7,0.0
1205830800,13.8,0.0
1205834400,12.9,0.0
1205838000,12.4,0.0
1205841600,12.1,0.0
1205845200,11.5,0.0
1205848800,11.0,0.0
1205852400,11.4,0.0
1205856000,10.7,0.0
1205859600,10.8,0.0
1205863200,10.4,0.0
1205866800,10.2,0.0
1205870400,10.3,0.0
1205874000,9.8,0.0
1205877600,10.3,0.0
1205881200,10.5,0.0
1205884800,11.4,0.0
1205888400,12.5,0.0
1205892000,14.0,0.0
1205895600,13.9,0.0
1205899200,14.2,0.0
1205902800,14.2,0.0
1205906400,13.9,0.0
1205910000,13.7,0.0
1205913600,14.1,0.0
1205917200,13.4,0.0
1205920800,12.3,3.0
1205924400,12.0,2.5
1205928000,11.9,1.0
1205931600,11.9,0.5
1205935200,11.8,0.5
1205938800,11.5,1.0
1205942400,10.9,1.0
1205946000,10.5,1.5
1205949600,10.4,1.0
1205953200,10.0,2.5
1205956800,9.8,1.0
1205960400,9.5,2.0
1205964000,9.5,2.5
1205967600,9.0,2.5
1205971200,9.0,2.0
1205974800,8.9,2.5
1205978400,8.9,0.5
1205982000,9.1,0.5
1205985600,9.4,0.5
1205989200,9.0,1.0
1205992800,9.3,2.0
1205996400,9.2,1.5
1206000000,8.8,1.0
1206003600,8.6,1.0
1206007200,8.5,1.5
1206010800,7.8,1.5
1206014400,8.2,0.0
1206018000,8.5,0.0
1206021600,8.5,0.0
1206025200,8.8,0.0
1206028800,8.8,0.0
1206032400,8.7,0.0
1206036000,8.4,0.0
1206039600,8.2,0.0
1206043200,8.2,0.0
1206046800,8.5,0.0
1206050400,8.4,0.5
1206054000,8.4,0.0
1206057600,8.9,0.0
1206061200,9.9,0.0
1206064800,11.3,0.0
1206068400,12.9,0.0
1206072000,13.6,0.0
1206075600,13.9,0.0
1206079200,14.2,0.0
1206082800,14.4,0.0
1206086400,13.4,0.0
1206090000,12.3,0.0
1206093600,11.9,0.0
1206097200,11.6,0.0
1206100800,11.0,0.0
1206104400,10.2,0.0
1206108000,10.0,0.0
1206111600,9.6,0.0
1206115200,9.0,0.0
1206118800,8.8,0.0
1206122400,8.2,0.0
1206126000,8.2,0.0
1206129600,7.9,0.0
1206133200,7.6,0.0
1206136800,8.2,0.0
1206140400,9.5,0.0
1206144000,11.2,0.0
1206147600,12.1,0.0
1206151200,13.7,0.0
1206154800,15.2,0.0
1206158400,16.7,0.0
1206162000,17.3,0.0
1206165600,16.7,0.0
1206169200,16.4,0.0
1206172800,16.0,0.0
1206176400,15.0,0.0
1206180000,13.4,0.0
1206183600,13.2,0.0
1206187200,10.9,0.0
1206190800,10.7,0.0
1206194400,10.1,0.0
1206198000,9.9,0.0
1206201600,9.9,0.0
1206205200,8.8,0.0
1206208800,7.5,0.0
1206212400,7.4,0.0
1206216000,9.7,0.0
1206219600,7.5,0.0
1206223200,8.7,0.0
1206226800,10.4,0.0
1206230400,11.8,0.0
1206234000,13.2,0.0
1206237600,14.6,0.0
1206241200,16.1,0.0
1206244800,16.9,0.0
1206248400,17.2,0.0
1206252000,17.1,0.0
1206255600,16.8,0.0
1206259200,16.2,0.0
1206262800,14.6,0.0
1206266400,13.1,0.0
1206270000,12.6,0.0
1206273600,12.2,0.0
1206277200,11.5,0.0
1206280800,11.2,0.0
1206284400,11.0,0.0
1206288000,10.9,0.0
1206291600,10.2,0.0
1206295200,9.5,0.0
1206298800,9.0,0.0
1206302400,9.0,0.0
1206306000,8.8,0.0
1206309600,8.4,0.5
1206313200,8.5,0.5
1206316800,8.5,0.0
1206320400,8.9,0.0
1206324000,8.7,0.5
1206327600,8.6,2.5
1206331200,9.3,4.0
1206334800,9.2,0.0
1206338400,9.3,0.0
1206342000,9.5,0.0
1206345600,10.1,0.0
1206349200,10.5,0.0
1206352800,10.2,0.0
1206356400,10.2,0.0
1206360000,10.4,0.0
1206363600,10.6,0.0
1206367200,8.9,0.0
1206370800,8.9,0.0
1206374400,8.7,0.0
1206378000,9.9,0.0
1206381600,8.2,0.0
1206385200,8.2,0.0
1206388800,8.1,0.0
1206392400,8.1,0.0
1206396000,8.8,0.0
1206399600,10.0,0.0
1206403200,10.6,0.0
1206406800,12.1,0.0
1206410400,13.8,0.0
